epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,9464.21,1.24522,0.90003,2.1617,0.82714,0.75853,0.85355,0.68393,1.01951,0.85775,2.06193,0.00542125,0.00542125,0.00542125
187,9515.21,1.24611,0.8893,2.14837,0.8355,0.75174,0.85426,0.6841,1.01975,0.85663,2.06209,0.0053965,0.0053965,0.0053965
188,9566.33,1.25355,0.90037,2.15423,0.84027,0.75569,0.85488,0.68466,1.0194,0.8579,2.06232,0.00537175,0.00537175,0.00537175
189,9617.31,1.24317,0.89617,2.1502,0.84301,0.75161,0.85465,0.68492,1.01943,0.85566,2.06307,0.005347,0.005347,0.005347
190,9668.28,1.23853,0.87307,2.14916,0.838,0.75555,0.85374,0.68385,1.01922,0.8543,2.06276,0.00532225,0.00532225,0.00532225
191,9719.37,1.23093,0.87489,2.13884,0.83647,0.75989,0.85432,0.68459,1.01844,0.85591,2.06178,0.0052975,0.0052975,0.0052975
192,9770.34,1.23524,0.88192,2.14606,0.83653,0.75999,0.85674,0.68575,1.01816,0.8535,2.0625,0.00527275,0.00527275,0.00527275
193,9821.47,1.23494,0.87631,2.14115,0.83785,0.75874,0.85679,0.68566,1.01755,0.85534,2.06143,0.005248,0.005248,0.005248
194,9872.39,1.2519,0.90077,2.15478,0.8317,0.75955,0.8561,0.68549,1.01859,0.85466,2.06315,0.00522325,0.00522325,0.00522325
195,9923.39,1.2387,0.88756,2.14727,0.84006,0.75791,0.85683,0.68573,1.01885,0.85569,2.06311,0.0051985,0.0051985,0.0051985
196,9974.44,1.2273,0.87813,2.13923,0.83323,0.75778,0.85781,0.68598,1.0183,0.8543,2.06374,0.00517375,0.00517375,0.00517375
197,10025.4,1.23456,0.87088,2.14188,0.83948,0.76066,0.8578,0.68599,1.019,0.85256,2.0639,0.005149,0.005149,0.005149
198,10076.4,1.2216,0.88056,2.14059,0.83922,0.75676,0.85767,0.68567,1.01909,0.85364,2.06429,0.00512425,0.00512425,0.00512425
199,10127.5,1.21632,0.86407,2.13181,0.83519,0.75531,0.85729,0.6857,1.01896,0.8546,2.0643,0.0050995,0.0050995,0.0050995
200,10178.4,1.21785,0.84756,2.13911,0.82304,0.76988,0.85562,0.68466,1.01944,0.8538,2.06505,0.00507475,0.00507475,0.00507475
201,10229.5,1.22511,0.85631,2.13547,0.82674,0.76752,0.85566,0.68462,1.01943,0.854,2.06519,0.00505,0.00505,0.00505
202,10280.4,1.23682,0.85987,2.14645,0.82642,0.76671,0.85524,0.6848,1.01954,0.8537,2.06532,0.00502525,0.00502525,0.00502525
203,10331.4,1.23737,0.86994,2.14563,0.83149,0.7684,0.85712,0.6868,1.01928,0.85314,2.06554,0.0050005,0.0050005,0.0050005
204,10382.5,1.2255,0.85151,2.14343,0.83058,0.76839,0.85638,0.68542,1.01924,0.85533,2.06445,0.00497575,0.00497575,0.00497575
205,10433.5,1.21071,0.85172,2.13085,0.83075,0.77066,0.85409,0.6841,1.01928,0.85551,2.06451,0.004951,0.004951,0.004951
206,10484.4,1.22562,0.85201,2.14334,0.83355,0.7703,0.85537,0.68511,1.01919,0.85394,2.06449,0.00492625,0.00492625,0.00492625
207,10535.5,1.22641,0.85438,2.14751,0.82915,0.77084,0.85628,0.68566,1.01906,0.85605,2.06441,0.0049015,0.0049015,0.0049015
208,10586.4,1.22832,0.86466,2.14189,0.83795,0.76957,0.85733,0.68656,1.0189,0.85565,2.06427,0.00487675,0.00487675,0.00487675
209,10637.4,1.2094,0.85704,2.13198,0.82566,0.77308,0.85623,0.68593,1.01895,0.85604,2.06462,0.004852,0.004852,0.004852
210,10688.4,1.21233,0.83281,2.13713,0.82657,0.77112,0.85703,0.6862,1.01898,0.85415,2.06448,0.00482725,0.00482725,0.00482725
211,10739.4,1.23389,0.86296,2.14801,0.82939,0.77256,0.85755,0.68713,1.01899,0.85377,2.06392,0.0048025,0.0048025,0.0048025
212,10790.5,1.2258,0.85252,2.14171,0.82889,0.77245,0.85674,0.68645,1.01897,0.85482,2.06412,0.00477775,0.00477775,0.00477775
213,10841.4,1.21085,0.84223,2.1299,0.82775,0.77352,0.85705,0.68825,1.01873,0.85397,2.06375,0.004753,0.004753,0.004753
214,10892.4,1.21864,0.85483,2.14082,0.82703,0.77398,0.85704,0.68749,1.0184,0.85521,2.06326,0.00472825,0.00472825,0.00472825
215,10943.5,1.20991,0.83197,2.13263,0.83772,0.75582,0.85572,0.68558,1.01776,0.85635,2.06346,0.0047035,0.0047035,0.0047035
216,10994.4,1.21608,0.84523,2.13983,0.8224,0.77149,0.85592,0.68628,1.01713,0.85475,2.0632,0.00467875,0.00467875,0.00467875
217,11045.4,1.21773,0.83222,2.13882,0.8621,0.73735,0.85513,0.68576,1.01688,0.85606,2.06276,0.004654,0.004654,0.004654
218,11096.5,1.21005,0.82387,2.12679,0.82443,0.76951,0.85512,0.68572,1.01751,0.85563,2.06315,0.00462925,0.00462925,0.00462925
219,11147.4,1.21441,0.84687,2.1362,0.85747,0.74029,0.8547,0.68661,1.01762,0.85737,2.06357,0.0046045,0.0046045,0.0046045
220,11198.4,1.20827,0.82976,2.13083,0.81463,0.77909,0.85579,0.68709,1.01838,0.85733,2.06413,0.00457975,0.00457975,0.00457975
221,11249.5,1.19922,0.81902,2.12366,0.85846,0.74584,0.85638,0.68747,1.01877,0.85769,2.06471,0.004555,0.004555,0.004555
222,11300.4,1.20582,0.84542,2.131,0.85899,0.74552,0.85561,0.68796,1.01838,0.8577,2.06489,0.00453025,0.00453025,0.00453025
223,11351.4,1.21194,0.8288,2.13506,0.8288,0.76776,0.85533,0.68733,1.01848,0.85913,2.06506,0.0045055,0.0045055,0.0045055
224,11402.5,1.19964,0.81271,2.12558,0.82217,0.77476,0.85536,0.68692,1.01823,0.85742,2.06477,0.00448075,0.00448075,0.00448075
225,11453.5,1.19524,0.80997,2.12099,0.86313,0.74004,0.85563,0.68808,1.01858,0.85871,2.06519,0.004456,0.004456,0.004456
226,11504.4,1.18352,0.8217,2.11484,0.82143,0.77322,0.85595,0.68855,1.01815,0.86011,2.06481,0.00443125,0.00443125,0.00443125
227,11555.5,1.20075,0.83767,2.12673,0.86643,0.74344,0.85643,0.68823,1.01813,0.86048,2.06503,0.0044065,0.0044065,0.0044065
228,11606.5,1.20522,0.81196,2.13218,0.85567,0.74255,0.85582,0.6879,1.01814,0.85979,2.06531,0.00438175,0.00438175,0.00438175
229,11657.4,1.19845,0.81654,2.12155,0.86258,0.74326,0.8568,0.68914,1.01836,0.85951,2.06576,0.004357,0.004357,0.004357
230,11708.5,1.18893,0.81217,2.12555,0.86631,0.74267,0.85662,0.68849,1.01806,0.86069,2.06598,0.00433225,0.00433225,0.00433225
231,11759.4,1.19029,0.80145,2.12044,0.8207,0.78355,0.85762,0.68954,1.01817,0.85943,2.06608,0.0043075,0.0043075,0.0043075
232,11810.5,1.17763,0.79361,2.111,0.81446,0.78998,0.8567,0.68866,1.01805,0.85973,2.06596,0.00428275,0.00428275,0.00428275
233,11861.5,1.19338,0.82493,2.12192,0.81599,0.79071,0.85802,0.69065,1.01851,0.86032,2.06669,0.004258,0.004258,0.004258
234,11912.4,1.19155,0.81102,2.12542,0.81917,0.78644,0.85808,0.69077,1.01843,0.85967,2.06665,0.00423325,0.00423325,0.00423325
235,11963.5,1.19342,0.7906,2.12721,0.81033,0.79325,0.85817,0.69098,1.01858,0.85927,2.06656,0.0042085,0.0042085,0.0042085
236,12014.5,1.1834,0.80411,2.12279,0.81486,0.78929,0.85701,0.69025,1.01856,0.85997,2.06673,0.00418375,0.00418375,0.00418375
237,12065.5,1.18202,0.80673,2.1169,0.81278,0.78828,0.85676,0.69017,1.01837,0.8599,2.0664,0.004159,0.004159,0.004159
238,12116.5,1.19199,0.80269,2.11676,0.81079,0.78909,0.85666,0.68973,1.018,0.86019,2.06637,0.00413425,0.00413425,0.00413425
239,12167.4,1.18158,0.79349,2.11695,0.81185,0.78822,0.85711,0.68978,1.01835,0.85977,2.06674,0.0041095,0.0041095,0.0041095
240,12218.5,1.17696,0.78558,2.10652,0.80951,0.78432,0.85775,0.69066,1.0186,0.86044,2.06707,0.00408475,0.00408475,0.00408475
241,12269.4,1.18816,0.79725,2.1209,0.80535,0.78676,0.8559,0.68999,1.01887,0.86138,2.0676,0.00406,0.00406,0.00406
242,12320.4,1.17831,0.79896,2.11933,0.81405,0.78493,0.8572,0.69078,1.01857,0.85885,2.06703,0.00403525,0.00403525,0.00403525
243,12371.5,1.16568,0.78484,2.10509,0.8535,0.75363,0.85878,0.69261,1.01856,0.85887,2.06781,0.0040105,0.0040105,0.0040105
244,12422.4,1.16637,0.77641,2.10793,0.81986,0.78332,0.85881,0.69251,1.01896,0.85752,2.06852,0.00398575,0.00398575,0.00398575
245,12473.5,1.17171,0.7859,2.11115,0.81212,0.78775,0.85754,0.69128,1.01923,0.8581,2.0689,0.003961,0.003961,0.003961
246,12524.4,1.16231,0.78547,2.103,0.82109,0.79282,0.85785,0.691,1.01975,0.85923,2.06893,0.00393625,0.00393625,0.00393625
247,12575.3,1.1698,0.77186,2.10248,0.81255,0.79532,0.85674,0.69029,1.01887,0.86034,2.0684,0.0039115,0.0039115,0.0039115
248,12626.3,1.15024,0.77989,2.10467,0.81888,0.7937,0.85718,0.69071,1.01952,0.86001,2.06894,0.00388675,0.00388675,0.00388675
249,12677.3,1.16667,0.77693,2.10353,0.82244,0.79513,0.85863,0.69154,1.0194,0.85848,2.06904,0.003862,0.003862,0.003862
250,12728.3,1.17236,0.79399,2.11288,0.81941,0.79788,0.85876,0.69231,1.01958,0.85647,2.06913,0.00383725,0.00383725,0.00383725
251,12779.3,1.15558,0.78488,2.10992,0.82314,0.79614,0.85867,0.69241,1.0207,0.8546,2.06964,0.0038125,0.0038125,0.0038125
252,12830.3,1.15367,0.7604,2.10202,0.81057,0.79647,0.85861,0.69317,1.01978,0.85732,2.06823,0.00378775,0.00378775,0.00378775
253,12881.3,1.15529,0.75408,2.09468,0.81279,0.79574,0.85886,0.69341,1.01995,0.85531,2.06829,0.003763,0.003763,0.003763
254,12932.3,1.16805,0.7798,2.11257,0.82037,0.79717,0.8587,0.69353,1.02082,0.85257,2.06965,0.00373825,0.00373825,0.00373825
255,12983.3,1.1616,0.7653,2.10105,0.82048,0.79683,0.85862,0.69296,1.02092,0.85407,2.06894,0.0037135,0.0037135,0.0037135
256,13034.2,1.15073,0.75773,2.09783,0.8241,0.78854,0.85824,0.69251,1.02126,0.85689,2.06897,0.00368875,0.00368875,0.00368875
257,13085.3,1.15437,0.75274,2.1005,0.81978,0.7921,0.85779,0.69163,1.02176,0.85779,2.06942,0.003664,0.003664,0.003664
258,13136.3,1.15988,0.75006,2.10269,0.81684,0.79531,0.85671,0.69018,1.02224,0.85945,2.06963,0.00363925,0.00363925,0.00363925
259,13187.2,1.1393,0.75474,2.08531,0.81216,0.79526,0.85714,0.68993,1.02356,0.85556,2.07078,0.0036145,0.0036145,0.0036145
260,13238.3,1.15256,0.7534,2.09229,0.81959,0.80097,0.85805,0.69151,1.02338,0.85438,2.07096,0.00358975,0.00358975,0.00358975
261,13289.3,1.15488,0.75975,2.10571,0.8235,0.79516,0.8593,0.6909,1.02263,0.85425,2.06972,0.003565,0.003565,0.003565
262,13340.2,1.14297,0.75562,2.09191,0.82074,0.7989,0.8594,0.693,1.02316,0.85475,2.0703,0.00354025,0.00354025,0.00354025
263,13391.3,1.13909,0.74431,2.09723,0.8256,0.79388,0.85981,0.69261,1.02331,0.85473,2.07032,0.0035155,0.0035155,0.0035155
264,13442.2,1.14155,0.74426,2.08741,0.82749,0.78986,0.85867,0.69122,1.02351,0.85569,2.07018,0.00349075,0.00349075,0.00349075
265,13493.2,1.14701,0.74203,2.10305,0.83014,0.7943,0.85758,0.68985,1.02432,0.85635,2.07277,0.003466,0.003466,0.003466
266,13544.3,1.14426,0.74232,2.09462,0.85717,0.77131,0.85763,0.6901,1.02417,0.85537,2.07301,0.00344125,0.00344125,0.00344125
267,13595.2,1.14671,0.74129,2.09655,0.84993,0.77075,0.85446,0.68652,1.02435,0.85692,2.07323,0.0034165,0.0034165,0.0034165
268,13646.2,1.12806,0.73368,2.08422,0.82656,0.78258,0.85234,0.68515,1.024,0.86282,2.07231,0.00339175,0.00339175,0.00339175
269,13697.3,1.13895,0.73822,2.09065,0.82485,0.79727,0.85716,0.68954,1.02443,0.8611,2.07262,0.003367,0.003367,0.003367
270,13748.2,1.12556,0.72249,2.0844,0.85033,0.77261,0.85768,0.69029,1.02422,0.86511,2.07286,0.00334225,0.00334225,0.00334225
271,13799.3,1.14036,0.74056,2.09986,0.83667,0.78086,0.85835,0.69031,1.02439,0.86445,2.07268,0.0033175,0.0033175,0.0033175
272,13850.3,1.12404,0.72941,2.07844,0.82581,0.78411,0.85566,0.68691,1.02432,0.86374,2.07278,0.00329275,0.00329275,0.00329275
273,13901.3,1.13554,0.74036,2.09392,0.82711,0.78689,0.85332,0.68589,1.0242,0.86219,2.07268,0.003268,0.003268,0.003268
274,13952.3,1.12629,0.72674,2.08224,0.83479,0.78467,0.85356,0.68637,1.02376,0.86587,2.07322,0.00324325,0.00324325,0.00324325
275,14003.3,1.12557,0.73579,2.08501,0.8173,0.79407,0.8512,0.68377,1.02439,0.86639,2.07364,0.0032185,0.0032185,0.0032185
276,14054.3,1.13013,0.72114,2.08236,0.82398,0.7932,0.84958,0.68287,1.0241,0.87124,2.07327,0.00319375,0.00319375,0.00319375
277,14105.4,1.13743,0.73219,2.09294,0.79923,0.80504,0.84973,0.68402,1.02472,0.86942,2.07372,0.003169,0.003169,0.003169
278,14156.4,1.13126,0.7277,2.08242,0.79011,0.81178,0.85153,0.68742,1.02516,0.86846,2.07356,0.00314425,0.00314425,0.00314425
279,14207.5,1.12691,0.73085,2.07852,0.82171,0.79394,0.85111,0.68691,1.02554,0.86843,2.07414,0.0031195,0.0031195,0.0031195
280,14258.4,1.11566,0.73536,2.08046,0.82249,0.79219,0.8518,0.68681,1.02581,0.86841,2.07445,0.00309475,0.00309475,0.00309475
281,14309.4,1.12538,0.72391,2.09261,0.82499,0.79233,0.85147,0.68586,1.02479,0.87327,2.07392,0.00307,0.00307,0.00307
282,14360.5,1.11634,0.71146,2.08708,0.82409,0.78698,0.85192,0.68666,1.02519,0.87342,2.07455,0.00304525,0.00304525,0.00304525
283,14411.4,1.11597,0.71285,2.0724,0.82196,0.77967,0.85335,0.68776,1.02585,0.86711,2.0753,0.0030205,0.0030205,0.0030205
284,14462.4,1.10326,0.6935,2.06421,0.82405,0.78248,0.85422,0.68872,1.02591,0.86468,2.07552,0.00299575,0.00299575,0.00299575
285,14513.5,1.1246,0.728,2.0798,0.82491,0.78186,0.85522,0.68826,1.02545,0.87135,2.07515,0.002971,0.002971,0.002971
286,14564.4,1.12093,0.70765,2.07644,0.81909,0.79163,0.85542,0.6906,1.02526,0.86844,2.07531,0.00294625,0.00294625,0.00294625
287,14615.5,1.10812,0.70356,2.07472,0.82046,0.79151,0.85548,0.69188,1.02493,0.86267,2.07458,0.0029215,0.0029215,0.0029215
288,14666.4,1.11929,0.71143,2.07867,0.82237,0.78892,0.85229,0.68833,1.02513,0.86417,2.07519,0.00289675,0.00289675,0.00289675
289,14717.4,1.12022,0.70219,2.08466,0.81002,0.79557,0.85141,0.68672,1.02547,0.86297,2.07537,0.002872,0.002872,0.002872
290,14768.5,1.09808,0.69459,2.06931,0.81453,0.79748,0.85306,0.68699,1.02496,0.86163,2.07538,0.00284725,0.00284725,0.00284725
291,14819.4,1.10279,0.69964,2.06672,0.81526,0.79567,0.85356,0.68734,1.0249,0.86197,2.07586,0.0028225,0.0028225,0.0028225
292,14870.3,1.10981,0.71256,2.08189,0.84215,0.76621,0.85557,0.68951,1.02507,0.8641,2.07584,0.00279775,0.00279775,0.00279775
293,14921.4,1.09622,0.70317,2.0721,0.81026,0.79809,0.85703,0.69112,1.02464,0.86462,2.07587,0.002773,0.002773,0.002773
294,14972.4,1.09672,0.6982,2.07045,0.85102,0.76836,0.85602,0.69184,1.02408,0.86647,2.0759,0.00274825,0.00274825,0.00274825
295,15023.5,1.11311,0.70263,2.07899,0.80964,0.79978,0.85628,0.69199,1.02464,0.86564,2.07643,0.0027235,0.0027235,0.0027235
296,15074.4,1.09741,0.67567,2.06887,0.81188,0.80304,0.85661,0.69334,1.02462,0.8637,2.07719,0.00269875,0.00269875,0.00269875
297,15125.4,1.10119,0.70226,2.0681,0.81411,0.79772,0.85639,0.69362,1.02553,0.86108,2.07762,0.002674,0.002674,0.002674
298,15176.5,1.10369,0.68899,2.07482,0.8197,0.79923,0.85626,0.69379,1.02486,0.86169,2.07746,0.00264925,0.00264925,0.00264925
299,15227.5,1.09648,0.68779,2.07135,0.8159,0.80223,0.85526,0.69314,1.02521,0.85925,2.07761,0.0026245,0.0026245,0.0026245
300,15278.4,1.08917,0.69657,2.06588,0.81582,0.80961,0.855,0.69297,1.02558,0.85782,2.07808,0.00259975,0.00259975,0.00259975
301,15329.5,1.08733,0.67765,2.05906,0.81958,0.79702,0.8539,0.69199,1.02505,0.85991,2.07808,0.002575,0.002575,0.002575
302,15380.5,1.08276,0.67787,2.05568,0.83962,0.77312,0.85386,0.69244,1.02564,0.86127,2.07873,0.00255025,0.00255025,0.00255025
303,15431.4,1.08726,0.68203,2.06309,0.82455,0.79668,0.85473,0.69223,1.02562,0.8612,2.07881,0.0025255,0.0025255,0.0025255
304,15482.5,1.09845,0.68864,2.0713,0.84476,0.77584,0.85522,0.69294,1.02515,0.86205,2.07858,0.00250075,0.00250075,0.00250075
305,15533.4,1.0819,0.67972,2.05737,0.84021,0.77952,0.85692,0.69275,1.02527,0.86252,2.07922,0.002476,0.002476,0.002476
306,15584.4,1.0889,0.6825,2.06475,0.8368,0.78662,0.85853,0.6942,1.02516,0.86048,2.07918,0.00245125,0.00245125,0.00245125
307,15635.5,1.08483,0.67849,2.06654,0.82823,0.79358,0.85808,0.694,1.02568,0.85921,2.08024,0.0024265,0.0024265,0.0024265
308,15686.4,1.07135,0.66159,2.05337,0.83358,0.79085,0.86136,0.69618,1.02615,0.8605,2.08063,0.00240175,0.00240175,0.00240175
309,15737.5,1.09385,0.68597,2.06797,0.85122,0.7756,0.86197,0.69788,1.02653,0.85927,2.0809,0.002377,0.002377,0.002377
310,15788.4,1.0761,0.66483,2.05983,0.84577,0.77829,0.86222,0.69709,1.02645,0.85793,2.08111,0.00235225,0.00235225,0.00235225
311,15839.4,1.07819,0.6703,2.06709,0.84588,0.77044,0.85954,0.69445,1.02633,0.85861,2.08133,0.0023275,0.0023275,0.0023275
312,15890.5,1.07823,0.67014,2.05525,0.85234,0.76766,0.85903,0.6938,1.02695,0.85693,2.08177,0.00230275,0.00230275,0.00230275
313,15941.4,1.07153,0.66911,2.0623,0.83756,0.78354,0.85798,0.69251,1.02705,0.85809,2.08253,0.002278,0.002278,0.002278
314,15992.3,1.07709,0.65713,2.05713,0.84891,0.77961,0.8601,0.6948,1.02723,0.85882,2.0826,0.00225325,0.00225325,0.00225325
315,16043.4,1.07575,0.66277,2.05863,0.84789,0.78126,0.85972,0.69459,1.02778,0.85827,2.08314,0.0022285,0.0022285,0.0022285
316,16094.4,1.06753,0.66108,2.05744,0.83746,0.78709,0.85976,0.69478,1.02831,0.85869,2.08362,0.00220375,0.00220375,0.00220375
317,16145.3,1.06823,0.65621,2.05539,0.85061,0.78025,0.86157,0.69665,1.02959,0.86014,2.08452,0.002179,0.002179,0.002179
318,16196.4,1.05586,0.64692,2.04545,0.85027,0.78506,0.86193,0.69724,1.03018,0.86083,2.08494,0.00215425,0.00215425,0.00215425
319,16247.3,1.06055,0.65282,2.04727,0.84723,0.78631,0.86051,0.69586,1.0301,0.86507,2.08492,0.0021295,0.0021295,0.0021295
320,16298.4,1.05547,0.63709,2.05012,0.84671,0.78437,0.8607,0.69669,1.03078,0.86533,2.08532,0.00210475,0.00210475,0.00210475
321,16349.3,1.05034,0.63521,2.04691,0.83862,0.7876,0.86076,0.69843,1.03137,0.86663,2.08589,0.00208,0.00208,0.00208
322,16400.3,1.05461,0.65057,2.04718,0.87299,0.76287,0.85995,0.69715,1.03223,0.86685,2.08677,0.00205525,0.00205525,0.00205525
323,16451.3,1.05578,0.65204,2.04744,0.86496,0.76446,0.85923,0.69723,1.0328,0.86746,2.0875,0.0020305,0.0020305,0.0020305
324,16502.3,1.06144,0.65025,2.05228,0.8402,0.77625,0.8579,0.69615,1.03321,0.86789,2.08753,0.00200575,0.00200575,0.00200575
325,16553.2,1.05036,0.6409,2.04873,0.84645,0.77168,0.85805,0.69642,1.0344,0.86548,2.08803,0.001981,0.001981,0.001981
326,16604.3,1.03759,0.64634,2.04573,0.8486,0.7704,0.85823,0.69648,1.0347,0.86588,2.08834,0.00195625,0.00195625,0.00195625
327,16655.2,1.04288,0.63889,2.04507,0.84857,0.77265,0.85837,0.69635,1.03484,0.86783,2.08843,0.0019315,0.0019315,0.0019315
328,16706.2,1.04808,0.63704,2.04348,0.85884,0.76862,0.85951,0.69775,1.03554,0.8655,2.08895,0.00190675,0.00190675,0.00190675
329,16757.2,1.04299,0.62875,2.04771,0.85544,0.77185,0.85949,0.69728,1.03588,0.86512,2.08995,0.001882,0.001882,0.001882
330,16808.1,1.06092,0.64637,2.04952,0.85612,0.77538,0.86046,0.69773,1.03599,0.86697,2.08988,0.00185725,0.00185725,0.00185725
331,16859.1,1.04776,0.63485,2.04668,0.85233,0.77139,0.8601,0.69662,1.03557,0.86751,2.08944,0.0018325,0.0018325,0.0018325
332,16910.2,1.04127,0.62403,2.04075,0.85888,0.77335,0.86096,0.69693,1.03576,0.86871,2.08972,0.00180775,0.00180775,0.00180775
333,16961.1,1.0389,0.6219,2.04525,0.8595,0.77042,0.86288,0.69854,1.03572,0.86946,2.09004,0.001783,0.001783,0.001783
334,17012.1,1.03208,0.62041,2.03085,0.85837,0.77394,0.86014,0.69605,1.03614,0.86988,2.09095,0.00175825,0.00175825,0.00175825
335,17063.2,1.03943,0.62888,2.03569,0.85417,0.77474,0.86025,0.69625,1.03592,0.86841,2.09186,0.0017335,0.0017335,0.0017335
336,17114.1,1.0411,0.62404,2.04397,0.85062,0.77644,0.86033,0.69593,1.03642,0.86895,2.0923,0.00170875,0.00170875,0.00170875
337,17165.1,1.02971,0.6236,2.03112,0.85408,0.77295,0.85993,0.69527,1.03631,0.8712,2.09259,0.001684,0.001684,0.001684
338,17216.2,1.03432,0.63257,2.041,0.85234,0.7719,0.85835,0.69372,1.03636,0.87379,2.09262,0.00165925,0.00165925,0.00165925
339,17267.1,1.03651,0.62533,2.03495,0.85554,0.76735,0.8575,0.69343,1.03729,0.87235,2.09309,0.0016345,0.0016345,0.0016345
340,17318.1,1.02147,0.60857,2.02799,0.8435,0.76677,0.85637,0.69238,1.03749,0.87236,2.09307,0.00160975,0.00160975,0.00160975
341,17369.1,1.0259,0.61877,2.03079,0.84885,0.76951,0.85702,0.69301,1.03821,0.8721,2.09231,0.001585,0.001585,0.001585
342,17420,1.03046,0.62125,2.03904,0.84799,0.76725,0.85765,0.69407,1.03856,0.8729,2.09237,0.00156025,0.00156025,0.00156025
343,17471.1,1.0338,0.61999,2.04212,0.84436,0.76792,0.86089,0.69573,1.0385,0.87249,2.09285,0.0015355,0.0015355,0.0015355
344,17522.1,1.03259,0.61533,2.03159,0.8542,0.76913,0.86068,0.69523,1.03872,0.87288,2.09326,0.00151075,0.00151075,0.00151075
345,17573,1.01818,0.61664,2.02578,0.85249,0.77458,0.85946,0.69478,1.03868,0.87319,2.09339,0.001486,0.001486,0.001486
346,17624.1,1.01316,0.60426,2.02954,0.85527,0.77498,0.86056,0.69621,1.03824,0.87209,2.09354,0.00146125,0.00146125,0.00146125
347,17675.1,1.00969,0.59545,2.02329,0.85524,0.77288,0.86114,0.69635,1.03874,0.8738,2.09356,0.0014365,0.0014365,0.0014365
348,17726,1.01873,0.59865,2.02899,0.85304,0.77372,0.862,0.69692,1.03879,0.87505,2.09417,0.00141175,0.00141175,0.00141175
349,17777.1,1.00183,0.59106,2.02476,0.85076,0.77472,0.85988,0.69494,1.03925,0.876,2.09452,0.001387,0.001387,0.001387
350,17828,1.00716,0.59924,2.01801,0.85247,0.77563,0.86018,0.69445,1.03906,0.87732,2.09478,0.00136225,0.00136225,0.00136225
351,17879,1.00863,0.59023,2.02206,0.851,0.7739,0.8574,0.69241,1.03943,0.87575,2.095,0.0013375,0.0013375,0.0013375
352,17930.1,1.00428,0.58933,2.01895,0.84936,0.77987,0.85789,0.69311,1.03944,0.87452,2.09522,0.00131275,0.00131275,0.00131275
353,17981,1.02,0.60389,2.02724,0.85021,0.77785,0.85771,0.6927,1.03947,0.87556,2.09556,0.001288,0.001288,0.001288
354,18032.1,1.00326,0.5941,2.02442,0.84929,0.7782,0.85709,0.69209,1.03975,0.87806,2.09586,0.00126325,0.00126325,0.00126325
355,18083,0.99148,0.57918,2.01399,0.85077,0.77681,0.85641,0.69178,1.03991,0.87943,2.09648,0.0012385,0.0012385,0.0012385
356,18134,0.99372,0.59023,2.01741,0.85024,0.77416,0.85762,0.693,1.03951,0.88315,2.09611,0.00121375,0.00121375,0.00121375
357,18185,0.99624,0.58522,2.01778,0.84722,0.7783,0.85821,0.69354,1.03992,0.88279,2.09677,0.001189,0.001189,0.001189
358,18236,1.00203,0.58798,2.02585,0.84326,0.77387,0.85849,0.69386,1.04029,0.88437,2.09725,0.00116425,0.00116425,0.00116425
359,18286.9,0.98826,0.58595,2.01377,0.85096,0.77816,0.85898,0.69394,1.04045,0.8844,2.0975,0.0011395,0.0011395,0.0011395
360,18338,0.98801,0.57698,2.01456,0.85156,0.77837,0.85936,0.6945,1.04085,0.88513,2.09756,0.00111475,0.00111475,0.00111475
361,18388.9,0.98154,0.57758,2.00948,0.85123,0.77843,0.85868,0.69325,1.04127,0.8873,2.09799,0.00109,0.00109,0.00109
362,18439.9,0.99298,0.56884,2.01793,0.84911,0.78092,0.85939,0.69372,1.04195,0.88836,2.09889,0.00106525,0.00106525,0.00106525
363,18490.9,0.9842,0.57928,2.00633,0.85051,0.78181,0.8594,0.69259,1.04257,0.88761,2.09923,0.0010405,0.0010405,0.0010405
364,18541.9,0.98438,0.58311,2.01982,0.84901,0.78113,0.86175,0.69568,1.04256,0.88818,2.09979,0.00101575,0.00101575,0.00101575
365,18592.9,0.98204,0.57725,2.00992,0.8491,0.77979,0.86202,0.69518,1.043,0.88737,2.10067,0.000991,0.000991,0.000991
366,18643.9,0.98758,0.57837,2.00971,0.85197,0.77536,0.86431,0.69692,1.044,0.88538,2.10174,0.00096625,0.00096625,0.00096625
367,18694.9,0.98833,0.57818,2.01385,0.84869,0.77813,0.86242,0.69507,1.0432,0.88674,2.10226,0.0009415,0.0009415,0.0009415
368,18745.8,0.97847,0.56738,2.0137,0.84546,0.77287,0.86231,0.695,1.0432,0.88853,2.10291,0.00091675,0.00091675,0.00091675
369,18797,0.98435,0.57056,2.02131,0.8328,0.77168,0.86129,0.69415,1.0428,0.89152,2.10292,0.000892,0.000892,0.000892
370,18847.9,0.97115,0.5592,2.00865,0.85001,0.77646,0.86278,0.69553,1.04281,0.89248,2.10318,0.00086725,0.00086725,0.00086725
371,18898.9,0.97984,0.56806,2.01422,0.84651,0.77182,0.86177,0.6937,1.04279,0.89179,2.10374,0.0008425,0.0008425,0.0008425
372,18950,0.96586,0.55652,2.00006,0.85635,0.76865,0.86348,0.69519,1.04296,0.89442,2.10398,0.00081775,0.00081775,0.00081775
